"File","FeatureAlgo","Accuracy","Precision macro","Recall macro","Precision weight","Recall weight","Time FS","Features","Time ensemble","class index"
"5year.csv","chisquare",0.923857868020304,0.461928934010152,0.5,0.853513360303023,0.923857868020304,0.028711624996504,3,0.091052091011079,64
"5year.csv","cfs",0.923011844331641,0.628922815945717,0.504639804639805,0.879498671764336,0.923011844331641,78.3418129619968,35,0.32082898299268,64
"5year.csv","multisurf",0.923857868020304,0.712648556876061,0.51019536019536,0.892914084786225,0.923857868020304,313.120590488994,58,0.469094757005223,64
"5year.csv","MI",0.923857868020304,0.713010204081633,0.51529304029304,0.893582306018854,0.923857868020304,1.20330638400628,33,0.423151727998629,64
"5year.csv","mrmr",0.923857868020304,0.713010204081633,0.51529304029304,0.893582306018854,0.923857868020304,5.53024797599937,20,0.332129041009466,64
"5year.csv","relief",0.923857868020304,0.461928934010152,0.5,0.853513360303023,0.923857868020304,0.223408096993808,4,0.113757464001537,64
"abalone.data","GR",0.252392344497608,0.100892155292881,0.138173435546839,0.196578038867522,0.252392344497608,0.290397541000857,4,0.89967347899983,8
"abalone.data","fcbf",0.238038277511962,0.099844996009621,0.12025826563303,0.189161071588356,0.238038277511962,0.075943200999973,4,0.923072351000883,8
"abalone.data","relieff",0.252392344497608,0.10922546254068,0.13584841108013,0.217744103938846,0.252392344497608,5.78621170100087,7,1.00488479100022,8
"abalone.data","chisquare",0.261961722488038,0.126597076484608,0.142070542505131,0.218310855340249,0.261961722488038,0.008652569998958,3,0.935120370999357,8
"abalone.data","cfs",0.252392344497608,0.100892155292881,0.138173435546839,0.196578038867522,0.252392344497608,0.60436097999991,4,0.907274611001412,8
"abalone.data","multisurf",0.252392344497608,0.10922546254068,0.13584841108013,0.217744103938846,0.252392344497608,733.392596562,7,0.911583069000699,8
"abalone.data","MI",0.252392344497608,0.144919494879224,0.140534999882855,0.220506029177512,0.252392344497608,0.207894856999701,6,0.901095442999576,8
"abalone.data","mrmr",0.266746411483254,0.113360030270298,0.141757495693291,0.215259953186035,0.266746411483254,3.35000143599973,4,0.855672380999749,8
"abalone.data","relief",0.252392344497608,0.10922546254068,0.13584841108013,0.217744103938846,0.252392344497608,0.081675113000529,7,0.912986630999512,8
"abalone9-18.csv","GR",0.959183673469388,0.732758620689655,0.579787234042553,0.946516537649543,0.959183673469388,0.006344945999444,4,0.015167665998888,8
"abalone9-18.csv","fcbf",0.952380952380952,0.47945205479452,0.49645390070922,0.919765166340509,0.952380952380952,0.007171987999755,4,0.015387031999126,8
"abalone9-18.csv","relieff",0.959183673469388,0.732758620689655,0.579787234042553,0.946516537649543,0.959183673469388,1.05424744999982,7,0.016827626997838,8
